scr_selcode,sub_name,scr_mso,scr_credit,scr_periodly,scr_teacher,description,targets,textBooks,readings,Softwares,assistSoftwares,weeklyScds,gradeRules,integrity
1832,線性控制系統(二),必修,3.0,(四)09-11,方俊,"本課程為控制系統領域之入門，並藉此培植學生具備控制系統工程師之養成智識。其內容涵蓋基礎的動力學系統之數學模型建構。各種模式(例如： Frequency-Domain) 之數學模型建構及分析，自動控制系統理論及電腦控制系統等。細部的重要理論包括：例如the Bode diagram, and state variable methods for simulation and control system design. 此外，目前在工業界控制領域中最為廣泛使用之電腦程式語言MATLAB，亦會於課程內容介紹，使學生了解如何使用MATLAB解決線性控制系統相關問題。","了解Frequency Domain Analysis的特性與基本架構。
了解Nyquist Plot模型建構與Gain Margin, Phase Margin 之關聯性。
熟悉Bode diagram之意義及建構與其應用。
能應用課程所學之控制法則與圖形工具來分析判斷線性控制系統之穩定性。","Automatic Control Systems(自動控制系統), 9th edition
","Modern Control Engineering(現代控制工程), 4th edition
","[{'soft_name': 'MATLAB', 'soft_memo': '教授並使用MATLAB/SIMULINK解決控制工程的問題'}]","soft_name: MATLAB/Simulink/Simscape自學PDF檔
soft_memo: https://drive.google.com/drive/folders/1q0UlDKCjKwhe9fe0cxtHAb4fKh5dOVY2

","Reading: 以MATLAB/Simulink模擬Root Locus圖形建構、應用、設計及分析 | Learning: 上機學習 || Reading: 以MATLAB/Simulink模擬Root Locus圖形建構、應用、設計及分析 | Learning: 上機學習 || Reading: 以MATLAB/Simulink模擬Proportional, Integral, and Derivative Controllers之定義、分析及其應用 | Learning: 上機學習、作業 || Reading: 以MATLAB/Simulink模擬Complex Variable Concept, Frequency Domain Analysis | Learning: 上機學習 || Reading: 以MATLAB/Simulink模擬Nyquist Plot 圖形建構及分析 | Learning: 上機學習 || Reading: 以MATLAB/Simulink模擬Gain Margin、Phase Margin之定義及其在分析系統穩定性之應用 | Learning: 上機學習 || Reading: 以MATLAB/Simulink模擬Bode diagram圖形建構 | Learning: 上機學習、作業 || Reading: 以MATLAB/Simulink模擬期中專題報告範例 | Learning: 上機學習 || Reading: 期中專題 | Learning: 期中專題報告 || Reading: 以MATLAB/Simulink模擬Bode diagram圖形分析 | Learning: 上機學習 || Reading: 以MATLAB/Simulink模擬Bode diagram應用於Transfer Function 之推算 | Learning: 上機學習 || Reading: 以MATLAB/Simulink模擬Nyquist Stability Criterion 穩定度準則 | Learning: 上機學習、作業 || Reading: 以MATLAB/Simulink模擬Nyquist plot與Gain Margin、Phase Margin之關係 | Learning: 上機學習 || Reading: 以MATLAB/Simulink模擬Bode diagram及Gain Margin、Phase Margin之關係 | Learning: 上機學習 || Reading: 以MATLAB/Simulink模擬閉迴路系統頻率響應 (Frequency Response) Resonant、Bandwidth | Learning: 上機學習 || Reading: 以MATLAB/Simulink模擬閉迴路系統頻率響應 (Frequency Response) Resonant、Bandwidth簡介 | Learning: 上機學習、作業 || Reading: 以MATLAB/Simulink模擬期末專題報告範例 | Learning: 上機學習 || Reading: 期末專題 | Learning: 期末專題報告","score_rate: 30
evalb_memo: 期中專題報告
evalb_name: 期中考

score_rate: 40
evalb_memo: 期末專題報告
evalb_name: 期末專題

score_rate: 30
evalb_memo: 課堂出席與上機學習狀況
evalb_name: 點名

","1. 學期成績計算項目及權重標準如下：  A. 點名 30%  B. 期中專題報告 30%  C. 期末專題報告 (40%)   點名確認出席至少四次  
"
1840,航行學,選修,2.0,(三)11-12,曹家祥,本課程提供修習飛行課程之學生一基本航行知識，課程內容包括1. 學習使用各式航空用圖表.;2 學習使用不同的航行計算尺作一航行計劃; 3.介紹各式無線電航行系統。,"能閱讀並使用各類航行用航空圖表
能應用各類型航行計算尺製作航行計劃
能瞭解無線電航行基本原理",,,,,,,
1841,旋翼機設計,選修,3.0,(一)11-13,楊富森,旋翼飛行器基於其能夠垂直起降及懸停滯空的特性，無論是民間、救災或軍事及航太產業用途，應用範圍均極為廣汎。針對此一需求，本系規劃了『旋翼機設計』，期望學生藉由本課程之上課講解及互動學習，搭配作業、期末專題計畫、考試等方式，本課程將培養同學們對於旋翼飛行器(尤其是直昇機)，之各項特色及構造用途等基本觀念的建立；以利於日後對於相關工程問題有分析思考的能力。,,,,,,,,
1833,自動化工程實驗,必修,1.0,(一)06-08,陳啟川,"本課程介紹針對自動化產線所使用之機械手臂進行操作、測試、量測及分析。
","使學生瞭解自動化重要之基本概念與理論
培養學生具備操作自動化等設備，並且分析實驗結果之能力
訓練學生各種自動化等設備原理及量測儀器的使用能力，以及培養實驗規劃與設計基本能力與自動化之應用
培養團隊合作",,,,,,,
1834,空氣動力學(一),必修,3.0,(四)09     (五)03-04,謝宗翰,本課程在探討飛機升阻力、力距產生的原理和估算方法。首先探討相關流體的性質和標準大氣，應用的基本原理和理論公式，其次探討如何利用基本原理和公式應用於非壓縮性和壓縮性，非黏性流流經二維翼剖面與部份三維機翼的流場模擬，並計算相關的空氣動力，力和力距的數據。,"了解空氣(流體)性質與基本觀念。
了解流場守恆定律之應用與空氣動力學的處理方法
瞭解無黏不可壓縮性和壓縮性流中之翼剖面與部份機翼之空氣動力特性。",,,,,,,
1835,飛具結構學(一),必修,3.0,(四)02-04,鄭仙志,"此課程之教授內容乃是以基礎之材料力學應用於飛具結構之靜態分析上。學生在修習此課程後, 應具備有基本之飛機結構靜態分析之技能，能夠執行材料之應力-應變分析, 樑之受力情形, 主要飛機結構之分析, 以及一 般機身、機翼組件之分析。","具有基本結構力學之知識。
具有基本結構力學分析的能力與技術。
應用基本材料力學理論與分析技術進行航太結構分析。","主要參考書：
Mechanics of Aircraft Structures 3rd Ed, C. T. Sun, Wiley
","1. Mechanics of Aircraft Structures 3rd Ed, C. T. Sun, Wiley
 
2. 上課講義
 
 
 
 
 
 
 
 
 
 
",,,Reading: 課程資訊與簡介 || Reading: 飛具結構與材料分析(1) || Reading: 飛具結構與材料分析(2) || Reading: 飛具結構與材料分析(3) || Reading: 彈性力學理論簡介(1) || Reading: 彈性力學理論簡介(2) || Reading: 彈性力學理論簡介(3) || Reading: 彈性力學理論簡介(4) || Reading: 扭轉力學分析(1) || Reading: 期中考 || Reading: 扭轉力學分析(2) || Reading: 扭轉力學分析(3) || Reading: 扭轉力學分析(4) || Reading: 彎曲與撓曲剪切力學分析(1) || Reading: 彎曲與撓曲剪切力學分析(2) || Reading: 彎曲與撓曲剪切力學分析(3) || Reading: 彎曲與撓曲剪切力學分析(4) || Reading: 期末考,"score_rate: 30
evalb_memo: Exam 1 (Midterm)
evalb_name: 期中考

score_rate: 30
evalb_memo: Exam 2 (Final)
evalb_name: 期末考

score_rate: 20
evalb_memo: Assignment/Quiz
evalb_name: 作業

score_rate: 20
evalb_memo: Presence
evalb_name: 出席狀況

","1. 學期成績計算項目及權重標準如下： A. Exam 1 (Midterm) 30% B. Exam 2 (Final) 30% C. Case study 0% D. Assignment/Quiz 20% E. Lab and Lab report 0% F. Mid-Term project 0% G. Final-Term project 0% H. Presence 20%
"
1836,流體力學(二),必修,2.0,(二)03-04,黃柏文,本課程提供修習航空工程之學生關於流體動力學之學理介紹。課程內容包括1.介紹如何利用控制體積之觀念來推導牛頓流體之質量與動量守恆定律的偏微分方程式，並用來求解工程問題；2.瞭解並使用Bernoulli方程式求解不可壓縮、非黏滯流場之速度及壓力變化；3.學習因次分析來設計物理或數值實驗，並應用於類比。,"能瞭解守恆方程式背後所隱含的基本定律以及確認方程式內各項之重要性。
能決定使用理想流觀念及Bernoulli方程式之適當時機。
能運用Buckingham-Pi理論將一組因次變數簡化成一組無因次參數群。","


教科書：Fox, R. W., McDonald, A. T.,  Mitchell, J. W., 2020, Fox and McDonald's Introduction to Fluid Mechanics, 10th Edition, Wiley.


 

","參考書：White, F., Xue, H., 2021, Fluid Mechanics, 9th Edition, McGraw Hill.
 
",,,Reading: 針對控制體積之積分型式基本方程組 || Reading: 針對控制體積之積分型式基本方程組 || Reading: 流體運動之微分解析 || Reading: 流體運動之微分解析 || Reading: 流體運動之微分解析 || Reading: 流體運動之微分解析 || Reading: 流體運動之微分解析 || Reading: 流體運動之微分解析 | Learning: 指定作業 || Reading: 期中考 | Learning: 筆試 || Reading: 不可壓縮非黏性流 || Reading: 不可壓縮非黏性流 || Reading: 不可壓縮非黏性流 || Reading: 不可壓縮非黏性流 || Reading: 不可壓縮非黏性流 | Learning: 指定作業 || Reading: 因次分析與類比 || Reading: 因次分析與類比 || Reading: 因次分析與類比 | Learning: 指定作業 || Reading: 期末考 | Learning: 筆試,"score_rate: 30
evalb_memo: 期中考
evalb_name: 期中考

score_rate: 30
evalb_memo: 期末考
evalb_name: 期末考

score_rate: 30
evalb_memo: 作業
evalb_name: 作業

score_rate: 10
evalb_memo: 出席
evalb_name: 出席狀況

","
學期成績記分法
	本科目採百分記分法：Exam 1 (Midterm) 30% 、 Exam 2 (Final) 30%、Assignment 30%、Class Participation 10%
出席及缺席
	
登記為曠課者，曠課一節扣平時成績5分。
學生請假依本校學生請假辦法辦理，務必要在上課之前，檢附請假理由及文件(事假請附家長連絡電話)，線上提出申請。若不在申請期限內完成請假作業者，無充分的理由，經核准不得取消扣分。


課堂互動
	
請注意iLearn公告事項，以免錯失課程相關訊息。
可使用FCU電子郵件和iLearn，與授課教師進行交流。


作業提交及遲交
	
所有作業必須在作業的截止日期和時間之前完成，且於繳交日當場清點驗收。
請保留所有作業的備份副本。


考評及補考
	應參加考試之學生，非不可抗拒因素且未遵守請假或請假未經核准，而未參加考試者，該科該次考試成績以零分計算且不予補考。
作弊及抄襲
	
違反此規則者，該次評核“不計分”或課程“不計分”。
紙筆測驗時，不得交談、竊窺他人試卷或故意便利鄰座竊窺，或有夾帶、抄襲或傳遞資料等情事經發現時，違者該次考試成績以零分計算；為累犯者則以逢甲大學學生獎懲辦法相關規定處理。
如有替考情事，其舞弊之雙方，均依逢甲大學學生獎懲辦法相關規定處理。
提交原創作品，嚴禁任何形式的抄襲。違反此規則者，該次作業“不計分”或課程“不計分”，結果會導致課程學期成績不及格。


補救措施
	如果您發現學期出現困難時，如跟不上學習進度、聽不懂、或作業有問題等，請參與所安排之TA課輔，或儘早與老師聯繫，以便幫助您找到解決方案。
學期預警
	
當我發現您的學習進度跟不上、可能會妨礙學業成功之疑慮時，我可能會發出預警訊息給您、及您的學習導師。如果您收到預警通知，則您有責任盡快與我聯繫，討論學習上問題，將透過諮詢方式，給予您可能的協助。
另一方面，您也可以多多與您的學習導師聯繫及諮詢，與您面談，一起找尋您的學習障礙點，給予建議改善學習的方案。



 
"
1837,航太專題與實作(一),必修,1.0,(五)08,"黃柏文,陳啟川,劉楊倫,謝宗翰,葉俊良,李育佐,方俊,馬原懷,羅明忠,鄭仙志,黃振鴻,楊瑞彬,張淵仁,陳宗正,郭文雄",本課程強調理論與實務的結合，由多位老師指導學生分組製作專題，除幫助學生了解航太領域的相關專業知識，同時訓練學生專案規劃與管理、經費規劃、問題解決、有效溝通、領域整合與團隊合作的能力。,"幫助學生了解一般航太領域的相關理論與實務
執行實驗以及分析與解釋數據的能力
訓練學生實作能力
具基本系統工程設計能力
使同學具團隊合作精神以進行工程設計之能力
處理整合性工程問題的能力
訓練學生資料蒐集、研究報告寫作等能力
訓練學生瞭解專業責任與工程倫理","飛機設計基本原理                                          
","                                       
","[{'soft_name': 'SOLIDWORKS/ ANSYS / MATLAB / xflr5', 'soft_memo': '使用SOLIDWORKS/ ANSYS / MATLAB / xflr5 等軟體進行UAV設計模擬分析'}]",,Reading: 課程實施方式與規劃介紹 || Reading: 協作平台演練 || Reading: 飛具設計概念介紹 || Reading: 飛行控制與操作 || Reading: 遙控器介紹與實作 || Reading: 概念設計-任務規劃 || Reading: 概念設計-需求分析 || Reading: 創意設計 || Reading: 期中考 || Reading: 企劃書撰寫教學 || Reading: 實驗室資源介紹 || Reading: 概念設計-重量估算 || Reading: 翼剖面與升阻力分析 || Reading: 外型設計 || Reading: 飛行性能估算 || Reading: 穩定度分析 || Reading: 關鍵技術分析與模擬 || Reading: 期末成果發表,,"1.各指導教授評分佔60%
2.專題報告成績佔40%
"
1838,控制實驗(一),必修,1.0,(四)06-08,黃振鴻,本課程為「線性控制系統 (1)」之伴隨課程，主要透過實驗印證機電系統之控制效能及線性控制系統理論，並藉此培植學生具備控制系統工程師之養成智識。此外，目前在工業界控制領域中最為廣泛使用之電腦程式輔助設計語言- MATLAB/Simulink，以及圖控式程式語言- LabVIEW，亦納入本課程內容中，使學生熟悉控制工程常用之軟體工具。,"建構線性控制系統工程科技之基本概念。
了解MATLAB/Simulink、 LabVIEW/DAQ及ELVIS+QNET實驗平台的特性與基本架構。
熟悉Stability of Linear Control System及Time Domain Response 實驗操作與結果。
藉由從事實驗與製作報告中了解團隊合作之重要性。",,,,,,,
1839,線性控制系統(二),必修,3.0,(三)02-04,方俊,"本課程為控制系統領域之入門，並藉此培植學生具備控制系統工程師之養成智識。其內容涵蓋基礎的動力學系統之數學模型建構。各種模式(例如： Frequency-Domain) 之數學模型建構及分析，自動控制系統理論及電腦控制系統等。細部的重要理論包括：例如the Bode diagram, and state variable methods for simulation and control system design. 此外，目前在工業界控制領域中最為廣泛使用之電腦程式語言MATLAB，亦會於課程內容介紹，使學生了解如何使用MATLAB解決線性控制系統相關問題。","了解Frequency Domain Analysis的特性與基本架構。
了解Nyquist Plot模型建構與Gain Margin, Phase Margin 之關聯性。
熟悉Bode diagram之意義及建構與其應用。
能應用課程所學之控制法則與圖形工具來分析判斷線性控制系統之穩定性。","Automatic Control Systems(自動控制系統), 9th edition
","Modern Control Engineering(現代控制工程), 4th edition
","[{'soft_name': 'MATLAB', 'soft_memo': '教授並使用MATLAB/SIMULINK解決控制工程的問題'}]","soft_name: MATLAB/Simulink/Simscape自學PDF檔
soft_memo: https://drive.google.com/drive/folders/1q0UlDKCjKwhe9fe0cxtHAb4fKh5dOVY2

","Reading: 以MATLAB/Simulink模擬Root Locus圖形建構、應用、設計及分析 | Learning: 上機學習 || Reading: 以MATLAB/Simulink模擬Root Locus圖形建構、應用、設計及分析 | Learning: 上機學習 || Reading: 以MATLAB/Simulink模擬Proportional, Integral, and Derivative Controllers之定義、分析及其應用 | Learning: 上機學習、作業 || Reading: 以MATLAB/Simulink模擬Complex Variable Concept, Frequency Domain Analysis | Learning: 上機學習 || Reading: 以MATLAB/Simulink模擬Nyquist Plot 圖形建構及分析 | Learning: 上機學習 || Reading: 以MATLAB/Simulink模擬Gain Margin、Phase Margin之定義及其在分析系統穩定性之應用 | Learning: 上機學習 || Reading: 以MATLAB/Simulink模擬Bode diagram圖形建構 | Learning: 上機學習、作業 || Reading: 以MATLAB/Simulink模擬期中專題報告範例 | Learning: 上機學習 || Reading: 期中專題 | Learning: 期中專題報告 || Reading: 以MATLAB/Simulink模擬Bode diagram圖形分析 | Learning: 上機學習 || Reading: 以MATLAB/Simulink模擬Bode diagram應用於Transfer Function 之推算 | Learning: 上機學習 || Reading: 以MATLAB/Simulink模擬Nyquist Stability Criterion 穩定度準則 | Learning: 上機學習、作業 || Reading: 以MATLAB/Simulink模擬Nyquist plot與Gain Margin、Phase Margin之關係 | Learning: 上機學習 || Reading: 以MATLAB/Simulink模擬Bode diagram及Gain Margin、Phase Margin之關係 | Learning: 上機學習 || Reading: 以MATLAB/Simulink模擬閉迴路系統頻率響應 (Frequency Response) Resonant、Bandwidth | Learning: 上機學習 || Reading: 以MATLAB/Simulink模擬閉迴路系統頻率響應 (Frequency Response) Resonant、Bandwidth簡介 | Learning: 上機學習、作業 || Reading: 以MATLAB/Simulink模擬期末專題報告範例 | Learning: 上機學習 || Reading: 期末專題 | Learning: 期末專題報告","score_rate: 30
evalb_memo: 期中專題報告
evalb_name: 期中考

score_rate: 40
evalb_memo: 期末專題報告
evalb_name: 期末專題

score_rate: 30
evalb_memo: 課堂出席與上機學習狀況
evalb_name: 點名

","1. 學期成績計算項目及權重標準如下：  A. 點名 30%  B. 期中專題報告 30%  C. 期末專題報告 (40%)   點名確認出席至少四次  
"
1842,飛具設計(二),必修,2.0,(二)09-10,陳宗正,『飛具設計（二）』是整合性的終端課程，藉由上課講解及搭配實際上機操作SolidWorks的Works、FloWorks電腦輔助工程分析（CAE）軟體，並配合期中上機考試及期末專題計畫等方式以使學生們：1) 了解SolidWorks等CAE軟體之基本功能與操作方式並應用於初步的飛機設計；2) 了解飛機設計的進階原理及方法。,"熟悉SolidWorks之Works及FloWorks軟體之基本功能與操作方式並應用於初步的飛機設計
熟悉飛機設計的進階原理及方法
能將所學之CAD電腦輔助工程軟體應用於飛機設計
具團隊合作精神以進行工程設計之能力
訓練口頭報告其設計作品之能力","         
","            
","[{'soft_name': 'SolidWorks, Ansys, XFLR, DatCOM', 'soft_memo': 'In order to have students track down the technique of\xa0handling the aircraft design, analysis, and verification, Tools play an important role in the teaching model. With the aid of this softwares, students can build up concrete aircraft engineering professinal skills needed by their Professional career for most industries.'}]",,,,
1843,航太專題與實作(三),必修,1.0,(五)09,"黃柏文,陳啟川,劉楊倫,謝宗翰,葉俊良,李育佐,方俊,馬原懷,羅明忠,鄭仙志,黃振鴻,楊瑞彬,張淵仁,陳宗正,郭文雄",本課程強調理論與實務的結合，由多位老師指導學生分組製作專題，除幫助學生了解航太領域的相關專業知識，同時訓練學生專案規劃與管理、經費規劃、問題解決、有效溝通、領域整合與團隊合作的能力。,"幫助學生了解一般航太領域的相關理論與實務
執行實驗以及分析與解釋數據的能力
訓練學生實作能力
具基本系統工程設計能力
使同學具團隊合作精神以進行工程設計之能力
處理整合性工程問題的能力
訓練學生資料蒐集、研究報告寫作等能力
訓練學生瞭解專業責任與工程倫理","飛機設計基本原理                                 
","                                    
","[{'soft_name': 'SOLIDWORKS/ ANSYS / MATLAB / xflr5', 'soft_memo': '使用SOLIDWORKS/ ANSYS / MATLAB / xflr5 等軟體進行UAV設計模擬分析'}]",,Reading: 實作 || Reading: 實作 || Reading: 實作 || Reading: 實作 || Reading: 實作 || Reading: 實作 || Reading: 實作 || Reading: 實作 || Reading: 實作 || Reading: 實作 || Reading: 實作 || Reading: 實作 || Reading: 實作 || Reading: 成果展 || Reading: 討論，修訂 || Reading: 飛行測試 || Reading: 討論，製作報告 || Reading: 期末報告,,"1.各指導教授評分佔60%
2.專題報告成績佔40%
"
1846,民用航空法及FAA民航法規,選修,2.0,(四)11-12,鍾政淋,為保障飛航安全，健全民航制度，符合國際民用航空標準法則，促進民用航空之發展說明「民用航空法」作為相關法規基礎並據以制定各項規定與辦法之說明。,"使了解現行、有效的相關民航法規
使了解依據相關民航法規所制定的規則與辦法
實務經驗研討",,,,,,,
1847,結構振動學,選修,3.0,(二)06-08,楊瑞彬,本課程主要讓學生瞭解基本的振動理論與其應用，使學生能對單自由度、多自由度及連續體的自由與強迫振動作振動分析，能瞭解自然頻率、模態等振動特性對系統動態結構的影響以及如何應用於振動之抑制。,"瞭解自由振動、強制振動、單自由度與多自由度、連續體振動的基本分析方法
瞭解自然頻率、模態等振動特性對系統動態結構的影響
具備對一般機械或結構系統進行振動分析的基礎能力",,,,,,,
1848,無人駕駛飛具簡介與設計,選修,3.0,(五)11-13,林建宏,了解無人飛機的用途、設計概念、系統設計和操作環境,"應用航太工程專業知識
具備飛具基本分析及設計能力
評鑑UAV的基本性能及極限
綜合學習知識提昇團隊合作能力",,,,,,,
1849,無人機,選修,3.0,(一)11-13,"莊有達,羅明忠",無人機在軍事與民生的應用非常廣，因此學/研單位及產業競相投入此領域的研發，其負載需求也從數公斤發展到數百公斤，並從跑道起降轉換為垂直起降。然而高負載的無人機之起降、飛控系統…等整合相對困難，因此開設此課程教授學生相關的飛行原理與設計分析技術。,"認識各種UAV之設計理念及功能
熟悉中大型UAV的初步原理及方法
能將所學之CAD/CAE電腦輔助工程軟體應用於UAV設計
具團隊合作精神以進行UAV工程設計之能力
訓練口頭報告及UAV設計作品之能力",,,,,,,
4724,電腦輔助工程-CREO,選修,3.0,(五)02-04,方俊,,,,,,,,,
1844,飛具設計(二),必修,2.0,(三)06-07,羅明忠,『飛具設計（二）』是整合性的終端課程，藉由上課講解及搭配實際上機操作SolidWorks的Works、FloWorks電腦輔助工程分析（CAE）軟體，並配合期中上機考試及期末專題計畫等方式以使學生們：1) 了解SolidWorks等CAE軟體之基本功能與操作方式並應用於初步的飛機設計；2) 了解飛機設計的進階原理及方法。,"熟悉SolidWorks之Works及FloWorks軟體之基本功能與操作方式並應用於初步的飛機設計
熟悉飛機設計的進階原理及方法
能將所學之CAD電腦輔助工程軟體應用於飛機設計
具團隊合作精神以進行工程設計之能力
訓練口頭報告其設計作品之能力","Finite Element Simulation with ANSYS Workbench 16, Theory-Applications-Case Studies          
","ANSYS V12影音教學範例        
","[{'soft_name': 'SolidWorks, Ansys, XFLR, DatCOM', 'soft_memo': 'In order to have students track down the technique of\xa0handling the aircraft design, analysis, and verification, Tools play an important role in the teaching model. With the aid of this softwares, students can build up concrete aircraft engineering professinal skills needed by their Professional career for most industries.'}]","soft_name: 工作站、電腦、投影筆
soft_memo: A workstation suitable and powerful for running software mentioned above. The analysis of aircraft design pattern is not quite easy to run under comercial computer beacuse of the high demained cpu workpower and the capacity of memory storage.

",Reading: Xflr 5飛具設計軟體簡介 | Learning: 上課前學習：預習教材、閱讀先備知識內容等。 課堂上學習：分配、分組討論、指定作業、學習考核、填寫教學回饋意見等； 課後學習：閱讀輔助教材、線上模擬考、搜尋/調閱資料、小組討論、課後作業、演練實作等。 || Reading: Xflr 5飛具設計軟體3D模型建構 | Learning: 上課前學習：預習教材、閱讀先備知識內容等。 課堂上學習：演講、校外參訪、移地教學、分配、分組討論、指定作業、口頭報告、繳交報告、學習考核、填寫教學回饋意見等；若為實驗、專題實作者，除上述內容外，還有實驗、實作內容提醒等。 課後學習：閱讀輔助教材、線上模擬考、搜尋/調閱資料、小組討論、課後作業、參與工作坊、出席特定研討會、出席指定的演講、產業見習、演練實作等。 || Reading: Xflr 5飛具設計軟體升阻力模擬 | Learning: 上課前學習：預習教材、閱讀先備知識內容等。 課堂上學習：演講、校外參訪、移地教學、分配、分組討論、指定作業、口頭報告、繳交報告、學習考核、填寫教學回饋意見等；若為實驗、專題實作者，除上述內容外，還有實驗、實作內容提醒等。 課後學習：閱讀輔助教材、線上模擬考、搜尋/調閱資料、小組討論、課後作業、參與工作坊、出席特定研討會、出席指定的演講、產業見習、演練實作等。 || Reading: Xflr 5飛具設計軟體靜態穩定模擬 | Learning: 上課前學習：預習教材、閱讀先備知識內容等。 課堂上學習：演講、校外參訪、移地教學、分配、分組討論、指定作業、口頭報告、繳交報告、學習考核、填寫教學回饋意見等；若為實驗、專題實作者，除上述內容外，還有實驗、實作內容提醒等。 課後學習：閱讀輔助教材、線上模擬考、搜尋/調閱資料、小組討論、課後作業、參與工作坊、出席特定研討會、出席指定的演講、產業見習、演練實作等。 || Reading: 期中報告 | Learning: 上課前學習：預習教材、閱讀先備知識內容等。 課堂上學習：演講、校外參訪、移地教學、分配、分組討論、指定作業、口頭報告、繳交報告、學習考核、填寫教學回饋意見等；若為實驗、專題實作者，除上述內容外，還有實驗、實作內容提醒等。 課後學習：閱讀輔助教材、線上模擬考、搜尋/調閱資料、小組討論、課後作業、參與工作坊、出席特定研討會、出席指定的演講、產業見習、演練實作等。 || Reading: SolidWorks Simulation結構模組-組合件靜態模擬 | Learning: 上課前學習：預習教材、閱讀先備知識內容等。 課堂上學習：演講、校外參訪、移地教學、分配、分組討論、指定作業、口頭報告、繳交報告、學習考核、填寫教學回饋意見等；若為實驗、專題實作者，除上述內容外，還有實驗、實作內容提醒等。 課後學習：閱讀輔助教材、線上模擬考、搜尋/調閱資料、小組討論、課後作業、參與工作坊、出席特定研討會、出席指定的演講、產業見習、演練實作等。 || Reading: SolidWorks Simulation結構模組-模態模擬 | Learning: 上課前學習：預習教材、閱讀先備知識內容等。 課堂上學習：演講、校外參訪、移地教學、分配、分組討論、指定作業、口頭報告、繳交報告、學習考核、填寫教學回饋意見等；若為實驗、專題實作者，除上述內容外，還有實驗、實作內容提醒等。 課後學習：閱讀輔助教材、線上模擬考、搜尋/調閱資料、小組討論、課後作業、參與工作坊、出席特定研討會、出席指定的演講、產業見習、演練實作等。 || Reading: SolidWorks Simulation結構模組-UAV結構靜態模擬 | Learning: 上課前學習：預習教材、閱讀先備知識內容等。 課堂上學習：演講、校外參訪、移地教學、分配、分組討論、指定作業、口頭報告、繳交報告、學習考核、填寫教學回饋意見等；若為實驗、專題實作者，除上述內容外，還有實驗、實作內容提醒等。 課後學習：閱讀輔助教材、線上模擬考、搜尋/調閱資料、小組討論、課後作業、參與工作坊、出席特定研討會、出席指定的演講、產業見習、演練實作等。 || Reading: SolidWorks Simulation結構模組-UAV結構動態模擬 | Learning: 上課前學習：預習教材、閱讀先備知識內容等。 課堂上學習：演講、校外參訪、移地教學、分配、分組討論、指定作業、口頭報告、繳交報告、學習考核、填寫教學回饋意見等；若為實驗、專題實作者，除上述內容外，還有實驗、實作內容提醒等。 課後學習：閱讀輔助教材、線上模擬考、搜尋/調閱資料、小組討論、課後作業、參與工作坊、出席特定研討會、出席指定的演講、產業見習、演練實作等。 || Reading: 期末報告 | Learning: 上課前學習：預習教材、閱讀先備知識內容等。 課堂上學習：演講、校外參訪、移地教學、分配、分組討論、指定作業、口頭報告、繳交報告、學習考核、填寫教學回饋意見等；若為實驗、專題實作者，除上述內容外，還有實驗、實作內容提醒等。 課後學習：閱讀輔助教材、線上模擬考、搜尋/調閱資料、小組討論、課後作業、參與工作坊、出席特定研討會、出席指定的演講、產業見習、演練實作等。,"score_rate: 20
evalb_memo: Checking students' learning status
evalb_name: 期中考

score_rate: 20
evalb_memo: 課堂隨堂測驗，考核學生課堂參與程度
evalb_name: 隨堂測驗

score_rate: 30
evalb_memo: 期末檢核
evalb_name: 期末專題

score_rate: 20
evalb_memo: 小組專題討論課堂報告
evalb_name: 口頭報告

score_rate: 10
evalb_memo: 學生出席、課堂表現、印象分數
evalb_name: 點名

","分數占比依出席、平時表現、期中報告、及期末報告為主，期比例為： 1、平時分數(含出席、上課表現) 30% 2、期中報告30% 3、期末報告40%
"
