scr_selcode,sub_name,scr_mso,scr_credit,scr_periodly,scr_teacher,description,targets,textBooks,readings,Softwares,assistSoftwares,weeklyScds,gradeRules,integrity
721,會計學(一),必修,3.0,(四)02-04,邱安安,"本課程介紹基本會計學原則及觀念，主要包括：會計恆等式、交易分析、會計分錄、調整分錄、結帳分錄、會計循環、財務報表、買賣業會計、存貨、現金與內部控制。 

","能知道會計學(一)涵蓋的主要內容及現代企業的財務報表和其限制。
能理解可應用會計學原理的情況。","
Financial Accounting with IFRS Wiley Custom Edition 4/e
+作者：


Weygandt/Kimmel/Kieso


+年份：

2021 年4 版

+ISBN：

9781119824237
 


","HBR Guide to Finance Basics for Managers by Harvard Business Review  Publication Date: October 09, 2012
",,,Reading: Ch.1 Accounting in ACtion | Learning: Review the class material || Reading: CH.1 Accounting in Action | Learning: Homework 1 || Reading: Ch.2 The Recording process | Learning: Kahoot test || Reading: Ch.2 The Recording Process | Learning: Homework 2 || Reading: Ch.3 Adjusting the Accounts | Learning: Kahoot test || Reading: Ch.3 Adjusting the Accounts | Learning: Homework 3 || Reading: Ch.4 Completing the accounting cycle || Reading: Ch. 4 Completing the accounting cycle | Learning: Homework 4 || Reading: Mid Exam. || Reading: Ch.5 Accounting for merchandising operations || Reading: Ch.5 Accounting for Merchandising operations | Learning: Homework 5 || Reading: Ch.5 Accounting for Merchandising operations || Reading: Ch.6 Accounting for Inventories | Learning: Kahoot test || Reading: Ch.6 Accounting for Inventory | Learning: Homework 6 || Reading: Ch.6 Accounting for Inventory || Reading: Ch.7 Internal control and cash || Reading: Ch.7 Unternal control and cash | Learning: Homework 7 || Reading: Final Exam.,"score_rate: 30
evalb_memo: 統籌期中考
evalb_name: 期中考

score_rate: 30
evalb_memo: 統籌期末考
evalb_name: 期末考

score_rate: 5
evalb_memo: 會不定期給予作業
evalb_name: 作業

score_rate: 10
evalb_memo: 上課會分組討論習題
evalb_name: 小組討論

score_rate: 15
evalb_memo: 實習課
evalb_name: 專業實習表現

score_rate: 10
evalb_memo: 會不定期點名
evalb_name: 點名

","a. Midterm 30% b. Final 30% c. Quiz and homework 15% d. Attendance and Participation 25%
 
 
"
722,會計學(一)實習,必修,0.0,(五)03-04,邱安安,"本課程介紹基本會計學原則及觀念，主要包括：會計循環, 現金,應收帳款、存貨、長期性資產取得及折舊、公司會計、投資、負債及財務報表分析。
","能知道會計學(一)涵蓋的主要內容及現代企業的財務報表和其限制。
能理解可應用會計學原理的情況","Financial Accounting with IFRS Fifth Edition
Jerry J. Weygandt, Paul D. Kimmel 
","財務會計 IFRS 第 5 版
作者/Jerry J. Weygandt, Paul D. Kimmel 
",,,"Reading: CH1 Accounting in Action || Reading: CH1 Accounting in Action || Reading: CH02 The Recording Process || Reading: CH02 The Recording Process || Reading: CH03 Adjusting the Accounts || Reading: CH03 Adjusting the Accounts || Reading: CH04 Completing the Accounting Cycle || Reading: CH04 Completing the Accounting Cycle || Reading: 期中考 || Reading: CH05 Accounting for Merchandise Operations || Reading: CH05 Accounting for Merchandise Operations || Reading: CH06 Inventories || Reading: CH06 Inventories || Reading: CH06 Inventories || Reading: CH07 Fraud, Internal Control, and Cash || Reading: CH07 Fraud, Internal Control, and Cash || Reading: CH07 Fraud, Internal Control, and Cash || Reading: 期末考","score_rate: 70
evalb_memo: 每次上課皆抽考一題上週授課內容
每章結束後即複習考
evalb_name: 隨堂測驗

score_rate: 20
evalb_memo: 每週
evalb_name: 作業

score_rate: 10
evalb_memo: 每次上課都會點名
evalb_name: 點名

",
723,經濟學(一),必修,3.0,(三)02-04,吳紀瑩,讓學生從經濟學的課程中瞭解經濟體系中的消費者、生產者、及政府單位如何在有限制的條件下做選擇。將理論的邏輯推理運用在日常生活當中。,"應用經濟體系的總合供給及總合需求，分析短期經濟波動。
理解經濟體系中家庭、廠商、政府及外國部門的行為與運作，並衡量一個經濟體系的產出、失業、生產成本及其經濟成長。",,,,,,,
724,經濟學(一)實習,必修,0.0,(四)06-07,林書妤,讓學生從經濟學的課程中瞭解經濟體系中的消費者、生產者、及政府單位如何在有限制的條件下做選擇。將理論的邏輯推理運用在日常生活當中。,"理解基本的經濟問題，供需原理，價格機能的運作及相關實例之應用。
理解理性的消費者如何在預算限制下從事選擇。
理解廠商的生產理論，及短期與長期成本理論。
理解不同的市場結構，及廠商的訂價行為。",,,,,,,
725,管理學,必修,3.0,(三)06-08,莫西大衛,管理學是一門兼具科學與藝術的統整性學科。其目的在培養學生成為具備國際觀、前瞻性和競爭力的經理人。課程重視管理知識的傳授和管理能力的培養。課程實施側重於實務導向。從核心概念的建立，逐步導入國內外企業管理實務，強調整合性思考和實務應用。,"能夠理解何謂管理學、企業的外在環境因素、管理程序。
能夠知道外在環境因素對企業的影響和衝擊;瞭解管理功能的內涵和彼此之相關性。",,,,,,,
3589,現代公民與社會實踐,必修,2.0,(一)06-07,黃馨慧,本課程旨在培養學生兼備人文素養、道德情操、正確價值觀，同時理解自由、平等、民主、法治的真諦，成為一位關懷人民、社會、國家，以其所學付諸實踐的現代公民。,"提升人文素養與道德情操，理解自由、平等、民主、法治的真諦。
培養正確的價值觀，同時具備履行社會責任的能力。",,,,,,,
3635,國防科技,必修,1.0,(五)01-02,"李建勲,葉展銘",使學生瞭解武器系統發展概況、我國國防科技政策與國軍主要武器裝備，導引學生對國防科技的興趣，進而認同國防、支持國防,建立國防科技知能，拓展國防科技視野。," 
幼獅編輯小組編（2018）。國防科技。臺北：幼獅。
","
具備高中全民國防教育課程先備知識及核心素養
",,,Reading: 一.安全教育宣導 二.課程大綱及評量方式說明 || Reading: 武器系統介紹--1.陸上載具2.海上載具 || Reading: 武器系統介紹：3.空中載具4.飛彈 || Reading: 武器系統介紹--5.反飛彈武器系統 6.未來武器介紹 || Reading: 我國國防工業介紹及自製武器介紹 || Reading: 我國外購武器介紹及國防產業未來展望 || Reading: 國軍角色、定位及當前發展 || Reading: 陸軍簡介 || Reading: 期中考 || Reading: 海軍簡介 || Reading: 空軍簡介 || Reading: 資訊作戰的定義及範圍 || Reading: 資訊作戰武器及防護 || Reading: 核生化作戰與核生化訓練簡介 || Reading: 愛國教育--海軍敦睦遠航艦隊 || Reading: 愛國教育--漢光演習 || Reading: 結論 || Reading: 期末考,,"本次共分上下兩個階段評量，請同學確保兩階段皆能完成，階段評量分數如下： 第一階段教官評量50% 平時成績25% 期中測驗25% 第二階段教官評量50% 平時成績25% 期末測驗25%
"
4718,商用英文(一),必修,2.0,(二)06-07,王文聖,本課程將介紹商務溝通的基本原則和常用詞彙，商用技巧於英文文法(讀、寫、聽、說)，並訓練學生在商業環境中進行正式和非正式的對話。學生將學習如何撰寫商業郵件、報告和簡報，並提高他們的跨文化溝通能力。,"學生可以了解商務溝通的基本原理和常用詞彙
學生可以與他人進行有效的溝通",,,,,,,
727,行銷管理,必修,3.0,(四)06-08,韓伊莎,"從策略性的觀點，研討行銷管理的程序，包括分析行銷環境、策略性行銷決策、戰術性行銷決策，以及執行與控制等，期使能結合理論與實務，提昇行銷管理素養，並培養分析判斷之能力。

","理解在理論與實務及案例中之行銷問題
分析在企業經營中，行銷與其投資組合之相互配合，追求企業之最大利潤",,,,,,,
728,財務管理實習,必修,0.0,(四)09,李月仙,此為財務管理的入門課程，旨在熟悉財務資產評價、資本預算、及公司投資決策等重要課題，學期中需作研究報告，以期將財務理論與實務予以融會貫通。,"學生具備國際企業管理專業知識
學生具備國際企業管理專業知識",,,,,,,
729,財務管理,必修,3.0,(一)02-04,李月仙,此為財務管理的入門課程，旨在熟悉財務資產評價、資本預算、及公司投資決策等重要課題，學期中需作研究報告，以期將財務理論與實務予以融會貫通。,"瞭解財務資產評價、資本預算、公司投資決策、資本結構管理及股利政策
綜合: 將財務理論與實務予以融會貫通",,,,,,,
730,國際企業管理,必修,3.0,(三)02-04,蔡汶君,國際企業管理專題旨在統整同學國際企業管理專業知識，並在指導老師的協助下，以團隊方式完成一專題研究計畫案，以建立從問題確認、研究流程設計與規劃、資料蒐集與分析、到結論與建議之系統化觀念與架構，完成學用合一之目的。專題研究成果報告書內容涵蓋：研究背景、研究動機、研究目的、文獻探討、研究架構、研究流程、研究設計、資料蒐集、資料分析、結論與建議等。,"執行團隊工作，管理項目，確立有興趣的項目主題，再從國際商業案例中學習
綜合：以國內企業來窺視國際企業之策略與方法",,,,,,,
731,統計學(一),必修,3.0,(二)02-04,林哲彥,統計學(一)為統計入門課程，從機率概念由淺入深導引學生進入基本統計觀念，瞭解抽樣分配與估計的演算與運用。主題包括資料整理、機率概念、常用之機率分配、抽樣分配、點估計與區間估計。,"能知道何謂統計學之應用與敘述統計學。
This purpose of this course is to provide an introduction to and stimulate discussion of cross-cultural marketing communications and management issues. Additional goals include the analysis of marketing in heterogeneous markets and nations and the conflicts that may arise from these practices. Potential solutions and strategies to avoid and reduce these conflicts will be proposed and discussed.",,,,,,,
732,統計學(一)實習,必修,0.0,(一)09,陳舜華,統計學(一)為統計入門課程，從機率概念由淺入深導引學生進入基本統計觀念，瞭解抽樣分配與估計的演算與運用。主題包括資料整理、機率概念、常用之機率分配、抽樣分配、點估計與區間估計。,"能知道何謂統計學之應用與敘述統計學。
能理解機率分配函數及其應用。","Essentials of Statistics for Business and Economics for Business and Economics, 10e
","Essentials of Statistics for Business and Economics for Business and Economics, 10e
",,,Reading: Ch. 1. Data and Statistics || Reading: Ch. 1. Data and Statistics || Reading: Ch. 2. Descriptive Statistics: Tabular and Graphical Presentations || Reading: Ch. 2. Descriptive Statistics: Tabular and Graphical Presentations || Reading: Ch. 3. Descriptive Statistics: Numerical Measures || Reading: Ch. 3. Descriptive Statistics: Numerical Measures || Reading: Ch. 4. Introduction to Probability || Reading: Ch. 4. Introduction to Probability || Reading: The Midterm Exam || Reading: Ch. 5. Discrete Probability Distributions || Reading: Ch. 6. Continuous Probability Distributions || Reading: Ch. 7 Sampling and Sampling Distributions Ch. 8 Interval Estimation || Reading: Ch. 8 Interval Estimation || Reading: The Final Exam,,"Attendance 20%, Homework 40%, Test 40%.
"
733,簡報技巧與溝通,必修,2.0,(三)06-07,牟德明,本課程將向學生介紹使用英語的演講 ，且將重點關注幾個不同的領域，包括：演講類型，結構，常用詞彙和語法，肢體語言，視覺媒體， PowerPoint（或其他演講軟體）投影片設計以及如何處理問題。,"能夠與小組中的其他學生合作進行報告
能夠使用課堂上講授的規範和標準上台演講",,,,,,,
734,全球供應鏈管理,選修,3.0,(四)02-04,陳鴻麒,本課程將介紹供應鏈管理的基本概念與營運模式，並介紹供應鏈管理經營管理上所面臨的問題，以及處理這些問題的方法。課程內容包含供應鏈管理策略、物流網路設計、生產規劃、倉儲、配銷、資訊、績效評量與協同模式之推行。,"具備創新思考及解決問題之能力
具備專業倫理之觀念",,,,,,,
735,全球政經環境,選修,3.0,(一)06-08,Fliegel Michal,本課程培養同學對於全球及國際情勢的「觀察」、「理解」、「分析」能力，期望逐步強化同學的國際觀，學習從全球性觀點來觀察我們生活周遭的社會動態。,能理解全球情勢變化，並建構相關知識基礎，培養分析國際情勢的能力,,,,,|| || || || || || || || || || || || || || || || ||,,
736,國際人力資源管理,選修,3.0,(二)06-08,莫西大衛,本課程旨在探討有效運用人力資源實務(甄選、招募、訓練、獎酬)達成國際企業的各種跨國管理活動與管理實務，以增進人力資源實務對國際企業的經營貢獻，使學生能瞭解人力資源管理之理論、原則與實務，並將其運用的特殊的跨文化及跨國界情境。,"瞭解跨文化管理、培訓與發展和勞資關係
瞭解國際人力資源策略及薪資管理
瞭解外派人員之招募與甄選",,,,,,,
737,國際商用英文寫作實務,選修,3.0,(五)02-04,韓伊莎,本課程著重於學術與商業寫作。課程將涵蓋摘要寫作、 三類短文體裁及商業書信，使學生能夠在學術與商業情境下以英文撰寫組織嚴謹、條理清晰的文章與商業文件；並且整合所學的內容完成團隊寫作專案。,"撰寫商用英文書信
能在各種商業情境中以英文溝通，包括聽、說、讀、寫之能力",,,,,,,
738,實用職場英文,必修,2.0,(四)03-04,劉怡君,「實用職場英文」以提升學生職場英語能力為主軸，採取互動及務實的教學方式，著重培養學生在職場所須之溝通技巧。課程架構涵蓋口說與寫作訓練，除了求職所需之英語能力外，亦針對進入職場後所需之英語溝通技巧。,"能撰寫與職場相關之英文文件。
能在職場上使用英語進行有效且適當的溝通。",,,,,,,
739,財務報表分析,必修,3.0,(三)02-04,李月仙,"做 為管理工具的報表 ,如何在製作過程中嚴謹的監督與稽核 .事後如何依據報表以及其附註 ,一 窺公司管理良好與否以及產業特性和前景之預測。並收及上市櫃公司財務報表作各案研究與報告。使分析內容與財經媒體所敘述之公司情形作完整比對，以便純熟的應用各項比例指標。","收集上市櫃公司公開說明書及年報,作最實際的案例
從各相經營能力分析著手,作各項比例分析與股價間相關作連結",,,,,,,
740,國際交流體驗,必修,1.0,(二)09,Giorgio L. Risso,藉由國際交流提供學生接軌世界的機會，共有提升國際視野，建立交流網路，親身體驗國際交流，分享擴大效果四面向，擬定蘊涵國際視野，建置接軌的途徑，達成國際交流目標。,學習透過國際體驗來呈現學生的專業知識和跨文化知識,,,,,,,
741,國際企業社會責任,必修,3.0,(二)06-08,Giorgio L. Risso,教授大學部學生有關國際企業社會責任的觀念、理論應用，與實例分析，並結合國際企業管理之所學，反省全球化趨勢下產生的巨大城鄉與貧富差距之下，如何能透過社會創新來尋求新的社會平衡與企業社會責任。,"能理解企業社會責任與社會創新事業的結合與可行性
能應用個案分析於社會創新事業的機會與潛在的應用場域",,,,,|| || || || || || || || || || || || || || || || ||,"score_rate: 25
evalb_memo: 
evalb_name: 出席狀況

score_rate: 20
evalb_memo: 
evalb_name: 隨堂測驗

score_rate: 25
evalb_memo: 
evalb_name: 期中考

score_rate: 30
evalb_memo: 
evalb_name: 期末考

",
742,跨文化行銷溝通,選修,3.0,(五)02-04,莫利斯,與不同文化背景的人聯繫比以往更容易，但有效的溝通卻是一項挑戰。本課程介紹文化對行銷傳播的影響，以及設計目標受眾認同的行銷傳播的重要性。主要課題包括行銷傳播的基礎、接觸點、文化背景、文化價值觀及非語言溝通。課程介紹分析文化差異與相似性的工具，幫助學生發展檢查偏見和避免誤解所需的技能，發展批判性思考技能，並結合所有這些技能來規劃和創造跨文化行銷訊息。,"具備表達與溝通的能力
具備理性分析的能力
具備國際商業管理的專業知識",,,,,,,
743,國際商業溝通與談判,選修,3.0,(二)02-04,牟德明,本課程將 介紹溝通協商的概念、原則及要領，及優勢談判策略與技巧 。 先判 斷會發生衝突的情境、再了解談判的基本型態，透過談判的策略性思維，排定議題優先順序，最後蒐集資訊轉化成談判籌碼。,"能理解溝通與 談判中的資訊蒐集與運用
能理解談判之基本架構與概念",,,,,,,
4698,現代經濟史,選修,3.0,(四)06-08,Giorgio L. Risso,"本課程將分析歐洲和國際經濟在當代的演變過程。以此角度探討從工業革命到全球化對經濟體系結構方面的變化，並關注世界重要經濟體的社會和經濟政策，討論現代工業社會的誕生，及數位和資訊科技所引發對經濟和社會影響。
並關注全球化、人口變遷、數位革命、經濟的生態轉換、經濟不平等、金融危機等重要經濟議題。將依主題研究經濟成長、市場變化、科學技術創新、工業革命本質、金融與貨幣體系、國際貿易。",,,,,,|| || || || || || || || || || || || || || || || ||,"score_rate: 25
evalb_memo: 
evalb_name: 出席狀況

score_rate: 20
evalb_memo: 
evalb_name: 隨堂測驗

score_rate: 25
evalb_memo: 
evalb_name: 期中考

score_rate: 30
evalb_memo: 
evalb_name: 期末考

",
744,專業實習(一),選修,9.0,(六)00,"黃瓊如,Fliegel Michal",本課程為學生提供至產業機構進行實務實習的課程，其目的在加強學生全面了解學術理論與企業實務管理運作之交互關係，以強化學生專業技能，提升未來就業競爭力。,"整合商管專業知識與實務

具備溝通與協調團隊合作能力",,,,,,,
1998,人文與科技：生成式AI跨域應用,必修,2.0,(三)09-10,"曾智義,梁雅英",人文學科和AI科技的交融已成為新趨勢，掌握基本的人工智慧與數位技能是必備的新資訊科技素養。課程將介紹「生成式人工智慧」（Generative AI）的基本原理、創新技術和應用發展；接續介紹生成式AI在人文議題的多方應用，包括：文本創作、知識深度研究、語音生成、圖文創作、藝術創作，以及倫理與偏誤等問題，開闊以人為本的生成式AI技術在人文領域應用的創新思維。,"培養人文與科技之跨域融合的STEAM能力
開闊以人工智慧技術在人文領域應用的創新思維","教師自編講義供修課學生使用。 
","於iLearn補充額外閱讀教材及工具使用教學。
","[{'soft_name': 'ChatGPT, Bing/Copilot, Gemini, Runway, Suno AI, NotebookLM', 'soft_memo': 'ChatGPT, Bing/Copilot, Gemini, Runway, Suno AI, NotebookLM'}]",,"Reading: 課程介紹 | Learning: 講授 | Assignment: 講述。 || Reading: 重新思考如何透過專業與AI永續共創 | Learning: 講授、討論、報告 | Assignment: 作業：從影片中舉人文與科技交互的心得（GPT-4o, Black Myth WuKong）。 || Reading: 人本AI與多模態大型語言模型 | Learning: 講授、討論、報告 | Assignment: 作業：使用D-ID AI Video Generator產生「你的數位播報員」來介紹你自己。 || Reading: 生成式AI的基本原理 | Learning: 講授、討論、報告 | Assignment: 作業：生成式AI工具應用練習。 || Reading: ChatGPT、Bing/Copilot AI、Gemini AI | Learning: 講授、討論、報告 | Assignment: 作業：進行ChatGPT、Copilot、Gemini的練習並比較（1. 文字對話及聊天。2. 翻譯。3. 修改文書信及文件。4.創造內容、擴寫內容。5. 尋求資訊。6. 生成圖片）。 || Reading: 生成式AI在圖與影音的應用工具(Runway, Suno AI) | Learning: 講授、操作、實作 | Assignment: 作業：AI動態影音及作曲的生成。 || Reading: 人機互動：基礎提示語工程介紹 | Learning: 講授、操作、實作 | Assignment: 作業：設計提示語，例如生成一份報告、一篇文章、一個教案等，將生成的結果進行評估，並討論提示語的設計細節、效果，以及可能的改進方式。 反思：討論不同領域在提示語設計上的差異。 || Reading: 期中專題提案及指導 | Learning: 小組、討論 | Assignment: 各組。 || Reading: 期中專題報告 | Learning: 小組專題報告、給予修正意見 | Assignment: 各組。 || Reading: 生成式AI對特定資料探索整理的應用(NotebookLM) | Learning: 講授、操作、實作 | Assignment: 作業：使用Google NotebookLM AI幫助你來理解和探索某個你感興趣的「議題」資料，讓你可以完成一份對這個主題的初探研究報告。 || Reading: 生成式AI對知識研究的應用(Perplexity AI) | Learning: 講授、操作、實作 | Assignment: 作業：使用Perplexity AI幫助你來對特定知識議題的研究，讓你可以完成一份對這個主題的初探研究報告。 || Reading: 生成式AI融入語音生成應用(NotebookLM) | Learning: 講授、操作、實作 | Assignment: 作業：使用Google NotebookLM AI幫助你產生某個你感興趣的「議題」的Podcast。 || Reading: 生成式AI的倫理與偏誤探究 | Learning: 講授、操作、實作 | Assignment: 講述及各組報告。 || Reading: 期末專題提案及指導 | Learning: 講授、操作、實作 | Assignment: 各組。 || Reading: 期末專題製作及指導（一） | Learning: 講授、討論、報告 | Assignment: 各組。 || Reading: 期末專題製作及指導（二） | Learning: 小組提報 | Assignment: 各組。 || Reading: 期末專題製作及指導（三） | Learning: 小組專題報告、給予修正意見 | Assignment: 各組。 || Reading: 期末成果展 | Learning: 小組專題報告、給予修正意見 | Assignment: 各組。","score_rate: 30
evalb_memo: 個人學習歷程檔。
evalb_name: 作業

score_rate: 50
evalb_memo: 期中報告、期末專題製作。
evalb_name: 期末專題

score_rate: 20
evalb_memo: 點名。
evalb_name: 出席狀況

","
以出席、個人學習歷程檔（作業、期中期末學習心得）、期中與期末專題報告評分。
依內容品質，評估學生人對生成式AI基本原理的了解、不同人文議題運用AI工具的能力、跨AI工具解決人本問題之專題實作能力。

"
1999,人文與科技：生成式AI跨域應用,必修,2.0,(四)01-02,曾智義,人文學科和AI科技的交融已成為新趨勢，掌握基本的人工智慧與數位技能是必備的新資訊科技素養。課程將介紹「生成式人工智慧」（Generative AI）的基本原理、創新技術和應用發展；接續介紹生成式AI在人文議題的多方應用，包括：文本創作、知識深度研究、語音生成、圖文創作、藝術創作，以及倫理與偏誤等問題，開闊以人為本的生成式AI技術在人文領域應用的創新思維。,"培養人文與科技之跨域融合的STEAM能力
開闊以人工智慧技術在人文領域應用的創新思維","教師自編講義供修課學生使用。
","於iLearn補充額外閱讀教材及工具使用教學。
","[{'soft_name': 'ChatGPT, Bing/Copilot, Gemini, Runway, Suno AI, NotebookLM', 'soft_memo': 'ChatGPT, Bing/Copilot, Gemini, Runway, Suno AI, NotebookLM'}]",,"Reading: 課程介紹 | Learning: 講授 | Assignment: 講述。 || Reading: 重新思考如何透過專業與AI永續共創 | Learning: 講授、討論、報告 | Assignment: 作業：從影片中舉人文與科技交互的心得（GPT-4o, Black Myth WuKong）。 || Reading: 人本AI與多模態大型語言模型 | Learning: 講授、討論、報告 | Assignment: 作業：使用D-ID AI Video Generator產生「你的數位播報員」來介紹你自己。 || Reading: 生成式AI的基本原理 | Learning: 講授、討論、報告 | Assignment: 作業：生成式AI工具應用練習。 || Reading: ChatGPT、Bing/Copilot AI、Gemini AI | Learning: 講授、討論、報告 | Assignment: 作業：進行ChatGPT、Copilot、Gemini的練習並比較（1. 文字對話及聊天。2. 翻譯。3. 修改文書信及文件。4.創造內容、擴寫內容。5. 尋求資訊。6. 生成圖片）。 || Reading: 生成式AI在圖與影音的應用工具(Runway, Suno AI) | Learning: 講授、操作、實作 | Assignment: 作業：AI動態影音及作曲的生成。 || Reading: 人機互動：基礎提示語工程介紹 | Learning: 講授、操作、實作 | Assignment: 作業：設計提示語，例如生成一份報告、一篇文章、一個教案等，將生成的結果進行評估，並討論提示語的設計細節、效果，以及可能的改進方式。 反思：討論不同領域在提示語設計上的差異。 || Reading: 期中專題提案及指導 | Learning: 小組、討論 | Assignment: 各組。 || Reading: 期中專題報告 | Learning: 小組專題報告、給予修正意見 | Assignment: 各組。 || Reading: 生成式AI對特定資料探索整理的應用(NotebookLM) | Learning: 講授、操作、實作 | Assignment: 作業：使用Google NotebookLM AI幫助你來理解和探索某個你感興趣的「議題」資料，讓你可以完成一份對這個主題的初探研究報告。 || Reading: 生成式AI對知識研究的應用(Perplexity AI) | Learning: 講授、操作、實作 | Assignment: 作業：使用Perplexity AI幫助你來對特定知識議題的研究，讓你可以完成一份對這個主題的初探研究報告。 || Reading: 生成式AI融入語音生成應用(NotebookLM) | Learning: 講授、操作、實作 | Assignment: 作業：使用Google NotebookLM AI幫助你產生某個你感興趣的「議題」的Podcast。 || Reading: 生成式AI的倫理與偏誤探究 | Learning: 講授、操作、實作 | Assignment: 講述及各組報告。 || Reading: 期末專題提案及指導 | Learning: 講授、操作、實作 | Assignment: 各組。 || Reading: 期末專題製作及指導（一） | Learning: 講授、討論、報告 | Assignment: 各組。 || Reading: 期末專題製作及指導（二） | Learning: 小組提報 | Assignment: 各組。 || Reading: 期末專題製作及指導（三） | Learning: 小組專題報告、給予修正意見 | Assignment: 各組。 || Reading: 期末成果展 | Learning: 小組專題報告、給予修正意見 | Assignment: 各組。","score_rate: 30
evalb_memo: 個人學習歷程檔。
evalb_name: 作業

score_rate: 50
evalb_memo: 期中報告、期末專題製作。
evalb_name: 期末專題

score_rate: 20
evalb_memo: 點名。
evalb_name: 出席狀況

","
以出席、個人學習歷程檔（作業、期中期末學習心得）、期中與期末專題報告評分。
依內容品質，評估學生人對生成式AI基本原理的了解、不同人文議題運用AI工具的能力、跨AI工具解決人本問題之專題實作能力。

"
2000,人文與科技：生成式AI跨域應用,必修,2.0,(四)08-09,闕帝丰,人文學科和AI科技的交融已成為新趨勢，掌握基本的人工智慧與數位技能是必備的新資訊科技素養。課程將介紹「生成式人工智慧」（Generative AI）的基本原理、創新技術和應用發展；接續介紹生成式AI在人文議題的多方應用，包括：文本創作、知識深度研究、語音生成、圖文創作、藝術創作，以及倫理與偏誤等問題，開闊以人為本的生成式AI技術在人文領域應用的創新思維。,"培養人文與科技之跨域融合的STEAM能力
開闊以人工智慧技術在人文領域應用的創新思維","教師自編講義供修課學生使用。
","於iLearn補充額外閱讀教材。
","[{'soft_name': 'ChatGPT、Bing/Copilot AI、Gemini AI', 'soft_memo': 'ChatGPT、Bing/Copilot AI、Gemini AI'}]",,Reading: 課程介紹 | Learning: 講授 || Reading: 重新思考如何透過專業與AI永續共創 | Learning: 講授、討論、報告 || Reading: 人本AI：多模態大型語言模型 | Learning: 講授、討論、報告 || Reading: 生成式AI的基本原理 | Learning: 講授、討論、報告 || Reading: 生成式AI的技術和應用 | Learning: 講授、討論、報告 || Reading: ChatGPT、Bing/Copilot AI、Gemini AI | Learning: 講授、操作、實作 || Reading: 人機互動：提示語工程 | Learning: 講授、操作、實作 || Reading: 期中專題提案及指導 | Learning: 講授、操作、實作 || Reading: 期中專題報告 | Learning: 小組、討論 || Reading: 生成式AI融入文本創作應用 | Learning: 講授、操作、實作 || Reading: 生成式AI融入知識研究應用 | Learning: 講授、操作、實作 || Reading: 生成式AI融入語音生成應用 | Learning: 講授、操作、實作 || Reading: 生成式AI融入圖文創作應用 | Learning: 講授、操作、實作 || Reading: 生成式AI融入藝術創作應用 | Learning: 講授、操作、實作 || Reading: 生成式AI的倫理與偏誤探究 | Learning: 講授、討論、報告 || Reading: 期末專題提案及指導 | Learning: 小組提報 || Reading: 期末專題報告及指導（一） | Learning: 小組專題報告、給予修正意見 || Reading: 期末專題報告及指導（二） | Learning: 小組專題報告、給予修正意見,"score_rate: 30
evalb_memo: 個人學習歷程檔
evalb_name: 作業

score_rate: 50
evalb_memo: 期中/期末專題報告
evalb_name: 期末專題

score_rate: 20
evalb_memo: 出席 Attendances: 課堂簽到
evalb_name: 點名

","
以出席、個人學習歷程檔（作業、期中期末學習心得）、期中與期末專題報告評分。
依內容品質，評估學生人對生成式AI基本原理的了解、不同人文議題運用AI工具的能力、跨AI工具解決人本問題之專題實作能力。

"
